dose,category,location,year,coverage,low,high,size
1doseVaricellaVaccinationAge,19-35 Months,LA-Rest of State,2004,82.000000,75.500000,87.100000,299.000000
1doseVaricellaVaccinationAge,19-35 Months,TX-City of Houston,2007,89.600000,85.200000,92.800000,320.000000
1doseVaricellaVaccinationAge,24 Months,Alabama,1998,50.600000,45.200000,56.000000,545.000000
1doseVaricellaVaccinationWIC,Participating,Region 10,2016,87.700000,82.400000,91.600000,426.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Michigan,1996,9.500000,5.800000,15.200000,284.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,Region  8,2006,95.500000,80.800000,99.100000,43.000000
1doseVaricellaVaccinationFacilityType,Other,NJ-Rest of State,2005,84.400000,67.800000,93.300000,39.000000
1doseVaricellaVaccinationFacilityType,Public,South Carolina,1997,14.800000,8.100000,25.500000,85.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,TX-El Paso County,2002,80.100000,57.800000,92.200000,34.000000
1doseVaricellaVaccinationWIC,Participating,Region  2,2017,89.300000,85.200000,92.300000,341.000000
1doseVaricellaVaccinationAge,24 Months,Arizona,2003,77.400000,73.000000,81.200000,612.000000
1doseVaricellaVaccinationFacilityType,Public,North Carolina,2001,74.000000,56.800000,86.000000,37.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,MN-Rest of State,2009,90.200000,85.200000,93.600000,218.000000
1doseVaricellaVaccinationFacilityType,Private,MD-Rest of State,1997,47.300000,40.400000,54.200000,257.000000
1doseVaricellaVaccinationAge,19 Months,GA-Fulton/DeKalb Counties,1996,11.700000,7.600000,17.700000,237.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Colorado,2006,84.500000,68.100000,93.300000,92.000000
1doseVaricellaVaccinationAge,19 Months,FL-Miami-Dade County,2007,84.100000,77.700000,89.000000,268.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Maryland,2008,94.300000,89.800000,96.800000,279.000000
1doseVaricellaVaccinationFacilityType,Other,AZ-Maricopa County,2000,64.600000,52.500000,75.100000,88.000000
1doseVaricellaVaccinationAge,19-35 Months,TX-Rest of State,2006,92.300000,88.800000,94.800000,381.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Georgia,2005,92.900000,83.400000,97.200000,66.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Region  1,2012,92.300000,89.800000,94.200000,1515.000000
1doseVaricellaVaccinationFacilityType,Mixed,NM-Rest of State,2000,63.900000,44.000000,80.000000,32.000000
1doseVaricellaVaccinationWIC,Not Participating ,Kansas,2015,92.700000,86.200000,96.300000,119.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Region  4,2004,90.400000,86.100000,93.400000,737.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Maryland,2017,90.900000,82.100000,95.600000,249.000000
1doseVaricellaVaccinationRaceEthnicity,Asian only  non-Hispanic,Region  9,2015,96.600000,82.500000,99.400000,94.000000
1doseVaricellaVaccinationRaceEthnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  9,1997,60.000000,32.900000,87.100000,37.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Region  4,2009,94.900000,92.900000,96.300000,708.000000
1doseVaricellaVaccinationAge,19-35 Months,NY-Rest of State,2007,87.800000,81.800000,92.000000,231.000000
1doseVaricellaVaccinationWIC,Not Participating ,Region  8,2006,87.600000,83.200000,90.900000,997.000000
1doseVaricellaVaccinationAge,24 Months,Colorado,2017,87.300000,81.700000,91.300000,264.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Texas,2005,89.600000,73.100000,96.500000,48.000000
1doseVaricellaVaccinationFacilityType,Mixed,Oklahoma,2011,95.000000,83.000000,98.700000,63.000000
1doseVaricellaVaccinationFacilityType,Mixed,Region  8,2015,91.300000,84.500000,95.300000,257.000000
1doseVaricellaVaccinationRaceEthnicity,Multiple Races  non-Hispanic,Texas,2012,87.700000,72.700000,95.100000,52.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Colorado,1996,13.200000,8.600000,19.800000,179.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Mississippi,2002,75.600000,67.000000,82.500000,162.000000
1doseVaricellaVaccinationFacilityType,Other,Ohio,2004,87.300000,76.000000,93.800000,148.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,New York,2015,91.500000,84.800000,95.400000,134.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,WA-King County,2003,69.900000,61.600000,77.100000,224.000000
1doseVaricellaVaccinationAge,24 Months,Region  2,1996,12.500000,10.000000,15.500000,974.000000
1doseVaricellaVaccinationRaceEthnicity,Asian only  non-Hispanic,CA-Santa Clara County,2004,83.500000,70.600000,91.400000,64.000000
1doseVaricellaVaccinationAge,24 Months,New York,2013,90.600000,86.700000,93.400000,468.000000
1doseVaricellaVaccinationFacilityType,Other,Alabama,2010,91.600000,74.600000,97.600000,34.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Massachusetts,2000,79.000000,73.200000,83.800000,360.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Region  1,2002,71.600000,65.500000,76.900000,357.000000
1doseVaricellaVaccinationWIC,Participating,Region  3,2004,89.000000,85.000000,92.100000,1063.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,LA-Rest of State,1998,35.500000,28.300000,43.500000,177.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,MA-City of Boston,2004,90.300000,80.500000,95.500000,83.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Mississippi,1999,37.000000,22.600000,54.200000,39.000000
1doseVaricellaVaccinationAge,13 Months,Virginia,2001,55.700000,48.300000,62.800000,243.000000
1doseVaricellaVaccinationFacilityType,Private,TN-Davidson County,1997,37.300000,28.800000,46.700000,162.000000
1doseVaricellaVaccinationFacilityType,Private,Virginia,2009,91.400000,83.600000,95.700000,209.000000
1doseVaricellaVaccinationFacilityType,Private,Kentucky,2012,92.400000,85.100000,96.300000,169.000000
1doseVaricellaVaccinationAge,24 Months,TX-Bexar County,2000,74.600000,68.400000,79.900000,330.000000
1doseVaricellaVaccinationAge,13 Months,Idaho,2014,47.900000,39.400000,56.400000,235.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,WI-Rest of State,2002,71.200000,61.100000,79.600000,93.000000
1doseVaricellaVaccinationAge,24 Months,NY-Rest of State,2005,85.900000,80.000000,90.300000,228.000000
1doseVaricellaVaccinationFacilityType,Public,Maryland,2000,86.800000,70.200000,94.800000,35.000000
1doseVaricellaVaccinationAge,19-35 Months,WI-Milwaukee County,2000,51.400000,44.600000,58.200000,275.000000
1doseVaricellaVaccinationFacilityType,Private,Kansas,2006,82.000000,73.700000,88.100000,236.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Connecticut,2001,86.400000,80.700000,90.600000,238.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Region  5,2017,86.400000,81.100000,90.400000,276.000000
1doseVaricellaVaccinationAge,19 Months,CA-Alameda County,2007,84.600000,78.200000,89.300000,298.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,MA-City of Boston,2000,76.100000,67.800000,82.800000,160.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Mississippi,2008,91.200000,85.000000,95.000000,210.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Hawaii,2009,89.900000,80.500000,95.000000,77.000000
1doseVaricellaVaccinationWIC,Not Participating ,Arizona,2015,92.500000,84.600000,96.500000,134.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Virginia,1998,41.800000,28.500000,56.400000,51.000000
1doseVaricellaVaccinationAge,13 Months,Hawaii,2000,37.900000,31.700000,44.400000,277.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,New Mexico,2006,81.200000,71.000000,88.400000,181.000000
1doseVaricellaVaccinationWIC,Not Participating ,New Mexico,2012,85.000000,75.300000,91.300000,124.000000
1doseVaricellaVaccinationFacilityType,Mixed,CA-Rest of State,2010,84.200000,64.700000,94.000000,32.000000
1doseVaricellaVaccinationAge,24 Months,IL-Rest of State,2005,82.800000,74.200000,89.000000,159.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,MI-Rest of State,2003,91.200000,86.000000,94.600000,273.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,WI-Rest of State,2009,87.800000,81.900000,91.900000,255.000000
1doseVaricellaVaccinationWIC,Not Participating ,KS-Rest of State,2003,76.000000,67.300000,83.000000,143.000000
1doseVaricellaVaccinationWIC,Not Participating ,California,2004,88.100000,83.000000,91.800000,601.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Kentucky,2006,89.400000,83.700000,93.300000,195.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,Region  3,2012,90.400000,82.400000,95.000000,249.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,United States,2010,89.600000,87.700000,91.300000,3615.000000
1doseVaricellaVaccinationAge,19 Months,Kentucky,2005,84.900000,77.800000,90.100000,214.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Arizona,2007,85.200000,77.900000,90.400000,204.000000
1doseVaricellaVaccinationFacilityType,Mixed,Illinois,2014,89.900000,74.900000,96.400000,87.000000
1doseVaricellaVaccinationAge,13 Months,Region  4,2015,59.800000,56.700000,62.800000,2035.000000
1doseVaricellaVaccinationRaceEthnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,United States,2006,90.400000,82.000000,98.800000,64.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Utah,2007,80.500000,56.200000,93.000000,33.000000
1doseVaricellaVaccinationAge,24 Months,Wyoming,2008,81.900000,76.400000,86.300000,259.000000
1doseVaricellaVaccinationAge,19 Months,Colorado,2003,75.100000,68.600000,80.600000,281.000000
1doseVaricellaVaccinationAge,19-35 Months,IN-Rest of State,2008,87.900000,82.500000,91.800000,301.000000
1doseVaricellaVaccinationWIC,Participating,Kansas,2005,78.200000,66.700000,86.500000,95.000000
1doseVaricellaVaccinationWIC,Participating,WA-Eastern/Western WA Counties,2009,84.700000,76.900000,90.200000,140.000000
1doseVaricellaVaccinationAge,24 Months,Kentucky,1998,44.500000,38.500000,50.800000,313.000000
1doseVaricellaVaccinationFacilityType,Private,Minnesota,2007,87.400000,79.400000,92.600000,172.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,New Mexico,1997,28.000000,18.600000,39.800000,111.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,MI-City of Detroit,2002,79.500000,68.400000,87.500000,85.000000
1doseVaricellaVaccinationFacilityType,Private,South Carolina,2017,92.000000,82.600000,96.500000,136.000000
1doseVaricellaVaccinationAge,19-35 Months,New Hampshire,2015,89.600000,83.400000,93.600000,195.000000
1doseVaricellaVaccinationFacilityType,Mixed,Alabama,2017,98.300000,88.300000,99.800000,39.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,Region  5,2016,81.300000,58.000000,93.200000,60.000000
1doseVaricellaVaccinationAge,19-35 Months,Idaho,2009,84.100000,77.500000,89.000000,207.000000
1doseVaricellaVaccinationAge,13 Months,PA-Philadelphia,2016,63.900000,56.500000,70.700000,240.000000
1doseVaricellaVaccinationAge,19 Months,Washington,2013,83.200000,75.400000,88.900000,222.000000
1doseVaricellaVaccinationAge,13 Months,WA-Eastern/Western WA Counties,2008,52.400000,45.400000,59.200000,237.000000
1doseVaricellaVaccinationAge,19-35 Months,TX-El Paso County,1999,67.400000,61.100000,73.100000,335.000000
1doseVaricellaVaccinationAge,19 Months,TX-Rest of State,2016,85.400000,80.400000,89.300000,542.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Region  7,2003,78.100000,74.400000,81.300000,811.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,MA-Rest of State,2004,90.900000,85.700000,94.400000,263.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Maryland,1999,72.800000,66.400000,78.400000,274.000000
1doseVaricellaVaccinationWIC,Not Participating ,Minnesota,2004,85.700000,77.400000,91.300000,163.000000
1doseVaricellaVaccinationFacilityType,Private,Maine,2005,80.400000,70.500000,87.500000,105.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Region  2,2008,85.200000,80.800000,88.800000,459.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,NV-Clark County,2005,81.600000,70.300000,89.300000,76.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Wisconsin,2001,70.100000,58.800000,79.300000,112.000000
1doseVaricellaVaccinationWIC,Not Participating ,Iowa,2005,88.400000,81.300000,93.000000,141.000000
1doseVaricellaVaccinationAge,24 Months,Michigan,2017,91.000000,85.300000,94.700000,237.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,Region  1,1999,64.800000,53.900000,74.300000,182.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Delaware,2006,93.100000,85.500000,96.800000,94.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Region  4,2009,90.700000,87.100000,93.300000,753.000000
1doseVaricellaVaccinationAge,19 Months,FL-Duval County,2003,83.800000,77.700000,88.500000,278.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Arizona,2000,63.400000,45.000000,78.600000,43.000000
1doseVaricellaVaccinationAge,19 Months,AZ-Rest of State,1999,55.300000,48.800000,61.600000,316.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Alabama,2016,95.300000,89.700000,97.900000,187.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,OH-Rest of State,2003,79.700000,72.700000,85.200000,207.000000
1doseVaricellaVaccinationRaceEthnicity,Multiple Races  non-Hispanic,United States,2009,90.600000,86.900000,93.200000,843.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Alabama,2008,94.300000,88.700000,97.200000,223.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Ohio,2012,88.100000,76.800000,94.300000,122.000000
1doseVaricellaVaccinationWIC,Participating,IL-Rest of State,2012,94.700000,89.600000,97.400000,161.000000
1doseVaricellaVaccinationAge,19 Months,New York,2011,83.400000,79.500000,86.700000,586.000000
1doseVaricellaVaccinationWIC,Participating,South Dakota,2006,80.700000,69.300000,88.600000,114.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,New Hampshire,2013,93.900000,86.100000,97.400000,98.000000
1doseVaricellaVaccinationAge,24 Months,Washington,2013,87.400000,80.500000,92.200000,222.000000
1doseVaricellaVaccinationAge,19 Months,Alaska,2015,69.500000,62.800000,75.500000,295.000000
1doseVaricellaVaccinationFacilityType,Public,AZ-Maricopa County,2001,77.100000,60.200000,88.200000,33.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,NV-Rest of State,2003,78.500000,72.200000,83.800000,262.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,North Dakota,2005,82.000000,73.500000,88.200000,138.000000
1doseVaricellaVaccinationFacilityType,Other,Oregon,2003,89.200000,72.600000,96.300000,31.000000
1doseVaricellaVaccinationAge,24 Months,Region  5,1997,18.600000,16.900000,20.300000,3550.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Illinois,1997,22.200000,16.600000,29.000000,198.000000
1doseVaricellaVaccinationWIC,Not Participating ,Delaware,2010,92.300000,87.300000,95.400000,215.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Missouri,2016,94.100000,88.300000,97.100000,149.000000
1doseVaricellaVaccinationAge,13 Months,Indiana,2006,51.700000,45.200000,58.200000,521.000000
1doseVaricellaVaccinationFacilityType,Other,Region  1,2008,91.100000,83.900000,95.300000,250.000000
1doseVaricellaVaccinationWIC,Not Participating ,New Hampshire,2005,83.000000,75.500000,88.600000,181.000000
1doseVaricellaVaccinationFacilityType,Public,Kansas,2013,91.500000,68.700000,98.100000,30.000000
1doseVaricellaVaccinationAge,19-35 Months,Region  6,2017,89.400000,87.300000,91.200000,2537.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Alaska,2013,83.500000,75.400000,89.300000,153.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,FL-Miami-Dade County,2000,53.300000,34.600000,71.100000,34.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Kentucky,2000,52.800000,39.200000,66.100000,76.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,IL-City of Chicago,2003,88.800000,81.000000,93.700000,131.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Region  1,2016,95.100000,93.400000,96.400000,1158.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Virginia,2014,95.900000,84.200000,99.000000,101.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,WI-Milwaukee County,2004,90.100000,71.700000,97.000000,35.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,TX-City of Houston,2010,77.600000,58.000000,89.700000,44.000000
1doseVaricellaVaccinationFacilityType,Private,New York,2001,79.500000,74.700000,83.600000,372.000000
1doseVaricellaVaccinationAge,24 Months,WA-Rest of State,1996,5.800000,3.600000,9.100000,289.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,TX-El Paso County,2009,90.000000,74.200000,96.500000,34.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,TX-Rest of State,2011,94.100000,87.900000,97.200000,123.000000
1doseVaricellaVaccinationAge,24 Months,Ohio,2009,84.900000,79.400000,89.100000,280.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,IL-Rest of State,2002,78.500000,56.300000,91.200000,35.000000
1doseVaricellaVaccinationAge,19 Months,Missouri,2005,83.700000,78.900000,87.500000,522.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,Region  7,2004,87.200000,74.900000,94.000000,85.000000
