dose,category,location,year,coverage,low,high,size
1 dose Hepatitis A Vaccination - WIC,Participating,Nevada,2006,49.600000,39.200000,60.100000,98.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Iowa,2011,51.800000,43.600000,59.900000,253.000000
2 doses Hepatitis A Vaccination - Age,19 Months,TX-Rest of State,2011,23.400000,18.200000,29.500000,429.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Arizona,2004,44.900000,37.200000,52.900000,219.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Alabama,2008,37.100000,27.900000,47.200000,126.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Region 10,2006,35.300000,29.300000,41.700000,384.000000
2 doses Hepatitis A Vaccination - WIC,Participating,United States,2004,1.900000,1.400000,2.500000,10147.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Montana,2017,83.600000,68.500000,92.300000,58.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Oklahoma,2013,53.500000,39.100000,67.400000,61.000000
1 dose Hepatitis A Vaccination - Poverty,Living Below Poverty,Region  3,2015,85.400000,78.500000,90.400000,482.000000
2 doses Hepatitis A Vaccination - Poverty,Black only  non-Hispanic,Region 10,2012,60.400000,49.800000,70.200000,168.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,New York,2013,42.700000,35.500000,50.100000,243.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Indiana,2014,82.200000,65.100000,92.000000,69.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Illinois,2016,90.900000,86.700000,93.900000,327.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Michigan,2012,75.200000,63.800000,83.900000,130.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Arizona,2002,14.200000,11.300000,17.700000,488.000000
2 doses Hepatitis A Vaccination - Facility Type,Living Below Poverty,Georgia,2016,66.300000,53.500000,77.100000,78.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,California,2010,51.100000,31.000000,70.800000,34.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Rhode Island,2017,93.100000,88.000000,96.100000,189.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Region  9,2004,48.700000,37.000000,60.600000,195.000000
2 doses Hepatitis A Vaccination - Facility Type,Living Below Poverty,Florida,2013,48.900000,36.600000,61.300000,70.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,Alabama,2011,85.600000,77.300000,91.200000,131.000000
2 doses Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Michigan,2017,64.300000,55.400000,72.300000,165.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,North Dakota,2010,63.800000,45.800000,78.600000,36.000000
2 doses Hepatitis A Vaccination - Poverty,Unknown poverty,United States,2011,48.900000,42.100000,55.700000,628.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,Texas,2009,41.100000,26.700000,57.200000,150.000000
2 doses Hepatitis A Vaccination - Age,24 Months,North Carolina,2013,27.900000,21.600000,35.300000,262.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Hawaii,2014,89.000000,80.400000,94.100000,120.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,North Carolina,2017,50.300000,34.000000,66.600000,48.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Illinois,2009,37.300000,30.600000,44.500000,390.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,North Carolina,2013,88.300000,68.100000,96.400000,42.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,IL-Rest of State,2011,49.400000,28.800000,70.200000,33.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Alabama,2009,81.700000,73.100000,88.100000,168.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Region  6,2015,62.100000,54.900000,68.800000,374.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  8,2016,70.200000,50.000000,84.800000,75.000000
2 doses Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Nebraska,2015,74.000000,54.200000,87.300000,34.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,CA-Santa Clara County,2002,15.300000,8.600000,25.600000,84.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,TX-Rest of State,2017,60.400000,53.400000,66.900000,343.000000
2 doses Hepatitis A Vaccination - Facility Type,Native Hawaiian or other Pacific Islander only  non-Hispanic,Virginia,2012,58.300000,47.800000,68.100000,191.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,NY-Rest of State,2014,74.000000,57.600000,85.700000,56.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Ohio,2010,71.400000,63.300000,78.400000,243.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,North Dakota,2007,28.900000,22.700000,36.000000,210.000000
2 doses Hepatitis A Vaccination - Age,24 Months,Region  9,2014,44.500000,37.800000,51.300000,1139.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Minnesota,2011,46.000000,32.800000,59.800000,96.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,South Carolina,2014,57.100000,47.000000,66.600000,215.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  3,2008,65.900000,61.300000,70.200000,1301.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Region  6,2013,63.100000,58.100000,67.900000,1111.000000
1 dose Hepatitis A Vaccination - Poverty,Living Below Poverty,Indiana,2010,64.900000,51.100000,76.600000,78.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Massachusetts,2007,15.600000,9.300000,25.200000,156.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Region  9,2006,8.500000,5.700000,12.400000,1777.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Florida,2016,50.900000,28.300000,73.200000,38.000000
2 doses Hepatitis A Vaccination - Poverty,Black only  non-Hispanic,Pennsylvania,2013,48.400000,35.200000,61.800000,116.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,Virginia,2008,63.600000,53.300000,72.800000,174.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,PA-Philadelphia,2007,54.000000,45.900000,61.800000,209.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Washington,2012,84.300000,73.700000,91.100000,128.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,California,2011,93.400000,89.500000,95.900000,258.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Region  1,2015,68.700000,63.700000,73.200000,842.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,IL-City of Chicago,2004,17.700000,10.200000,29.000000,106.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,South Dakota,2015,53.000000,45.200000,60.800000,219.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,TX-El Paso County,2013,94.200000,90.100000,96.700000,208.000000
2 doses Hepatitis A Vaccination - Age,24 Months,Region  8,2016,39.500000,35.300000,43.900000,1453.000000
2 doses Hepatitis A Vaccination - WIC,Participating,TX-City of Houston,2012,62.900000,52.400000,72.200000,149.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,New Jersey,2014,52.100000,43.700000,60.400000,217.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  3,2014,61.600000,56.200000,66.700000,1108.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Black only  non-Hispanic,United States,2009,41.300000,37.700000,45.000000,1719.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,NY-Rest of State,2016,51.500000,42.300000,60.600000,165.000000
2 doses Hepatitis A Vaccination - Age,24 Months,Minnesota,2017,36.200000,28.800000,44.400000,249.000000
1 dose Hepatitis A Vaccination - WIC,Participating,New York,2006,15.300000,11.100000,20.800000,256.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,West Virginia,2011,65.400000,49.500000,78.500000,59.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Guam,2016,39.400000,32.200000,47.100000,181.000000
2 doses Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,TX-Dallas County,2009,51.900000,40.000000,63.600000,93.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Kansas,2009,52.600000,36.400000,68.200000,56.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,Region  7,2008,37.600000,29.300000,46.800000,169.000000
1 dose Hepatitis A Vaccination - Facility Type,Hispanic,Georgia,2016,90.500000,71.400000,97.300000,41.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,American Indian or Alaska Native only  non-Hispanic,Region  6,2012,61.000000,43.300000,76.200000,56.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Oregon,2006,52.600000,43.400000,61.700000,142.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Iowa,2007,19.400000,12.300000,29.100000,110.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Virginia,2016,57.900000,41.900000,72.400000,60.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Florida,2012,56.200000,44.800000,67.100000,141.000000
2 doses Hepatitis A Vaccination - Age,24 Months,Utah,2013,42.400000,35.600000,49.400000,249.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,IL-Rest of State,2009,23.600000,13.600000,37.800000,71.000000
1 dose Hepatitis A Vaccination - Poverty,Unknown poverty,Region  6,2009,89.400000,78.800000,95.100000,83.000000
2 doses Hepatitis A Vaccination - Facility Type,Living Below Poverty,South Carolina,2013,57.000000,41.700000,71.100000,63.000000
2 doses Hepatitis A Vaccination - Age,19 Months,Missouri,2017,16.600000,12.000000,22.500000,229.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,United States,2003,2.000000,0.900000,3.100000,1653.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Georgia,2010,66.200000,57.100000,74.300000,141.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,New Mexico,2011,84.800000,64.900000,94.400000,49.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Region  5,2016,86.800000,83.800000,89.300000,973.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,White only  non-Hispanic,United States,2009,71.300000,69.900000,72.700000,10770.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,NY-Rest of State,2014,55.000000,44.700000,65.000000,134.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Colorado,2006,39.500000,24.400000,57.000000,64.000000
2 doses Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,PA-Rest of State,2017,59.700000,49.300000,69.200000,243.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Maine,2010,28.900000,22.300000,36.500000,201.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Asian only  non-Hispanic,United States,2005,24.500000,18.400000,31.800000,534.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Region 10,2007,64.200000,58.100000,69.800000,441.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Nebraska,2015,96.200000,90.800000,98.500000,81.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Maryland,2009,58.100000,35.800000,77.600000,69.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Hawaii,2017,85.700000,64.500000,95.200000,34.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  5,2017,82.300000,79.000000,85.100000,1103.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Alabama,2010,50.500000,44.300000,56.600000,336.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Region  1,2016,84.700000,81.900000,87.200000,1603.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,South Dakota,2017,76.900000,56.600000,89.400000,44.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,IL-City of Chicago,2016,87.000000,71.600000,94.700000,68.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Illinois,2006,17.300000,12.200000,24.000000,258.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  7,2007,43.000000,22.500000,66.100000,30.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Alabama,2017,65.400000,55.500000,74.100000,148.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Nevada,2006,53.800000,43.300000,63.900000,100.000000
2 doses Hepatitis A Vaccination - WIC,Participating,South Carolina,2012,45.200000,36.300000,54.300000,183.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Alaska,2007,27.600000,20.800000,35.700000,173.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Tennessee,2008,77.600000,70.500000,83.300000,193.000000
1 dose Hepatitis A Vaccination - WIC,Participating,TX-City of Houston,2005,48.800000,40.200000,57.400000,159.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  2,2009,27.100000,16.700000,40.900000,73.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,Hawaii,2008,35.800000,20.500000,54.600000,33.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Region  7,2003,2.400000,1.400000,4.200000,823.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Region  5,2003,1.200000,0.900000,1.700000,3177.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Arkansas,2015,82.700000,74.100000,88.800000,151.000000
2 doses Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,New Jersey,2011,46.400000,38.500000,54.500000,210.000000
1 dose Hepatitis A Vaccination - Poverty,Black only  non-Hispanic,Pennsylvania,2009,66.500000,50.800000,79.100000,109.000000
1 dose Hepatitis A Vaccination - Poverty,Multiple Races  non-Hispanic,Washington,2006,53.100000,36.000000,69.500000,49.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Nebraska,2015,98.000000,92.500000,99.500000,51.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Michigan,2013,50.200000,36.000000,64.400000,63.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,NY-Rest of State,2014,53.400000,45.100000,61.500000,210.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Iowa,2016,62.300000,55.900000,68.200000,298.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Florida,2012,58.100000,45.300000,69.800000,116.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Illinois,2015,85.500000,81.000000,89.100000,383.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,TX-Rest of State,2012,51.800000,38.600000,64.700000,85.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,Louisiana,2010,52.900000,44.200000,61.500000,172.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,IL-Rest of State,2011,43.600000,35.300000,52.200000,237.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Connecticut,2010,69.700000,53.500000,82.200000,52.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Florida,2012,73.000000,63.100000,81.000000,160.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,California,2008,62.800000,47.800000,75.600000,151.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Nevada,2008,79.900000,73.000000,85.400000,185.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Maine,2014,83.300000,76.700000,88.300000,206.000000
2 doses Hepatitis A Vaccination - Age,19 Months,Idaho,2012,24.900000,18.200000,33.100000,289.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Illinois,2013,48.100000,41.600000,54.800000,336.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,California,2016,91.100000,83.600000,95.400000,160.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Washington,2011,82.700000,74.400000,88.800000,112.000000
1 dose Hepatitis A Vaccination - Urbanicity,Participating,NY-City of New York,2016,84.700000,78.300000,89.500000,203.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Oklahoma,2011,95.700000,88.000000,98.500000,80.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,TX-Dallas County,2007,28.600000,21.800000,36.600000,179.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Pennsylvania,2012,87.500000,76.800000,93.700000,155.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Region  3,2010,83.900000,77.100000,89.000000,346.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Arizona,2008,47.700000,37.900000,57.800000,122.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  7,2016,85.900000,82.000000,89.100000,692.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Maine,2011,44.300000,34.300000,54.900000,118.000000
