dose,category,location,year,coverage,low,high,size
otavirus Vaccination - Age,19 Months,New Jersey,2016,76.400000,69.300000,82.200000,268.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Oregon,2012,68.100000,58.100000,76.700000,155.000000
otavirus Vaccination - Age,19 Months,Guam,2016,53.800000,47.400000,60.100000,314.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Region  1,2017,83.400000,79.200000,86.900000,1418.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,NY-Rest of State,2013,79.900000,70.100000,87.000000,140.000000
otavirus Vaccination - Age,19 Months,NY-Rest of State,2017,80.700000,74.600000,85.600000,279.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,NY-City of New York,2009,23.200000,15.000000,34.000000,90.000000
otavirus Vaccination - Facility Type,Other,Wisconsin,2017,81.000000,69.200000,89.000000,81.000000
otavirus Vaccination - WIC,Not Participating ,Michigan,2016,88.800000,81.000000,93.700000,121.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Indiana,2010,70.200000,52.100000,83.600000,39.000000
otavirus Vaccination - Facility Type,Private,Nebraska,2011,74.900000,63.400000,83.800000,139.000000
otavirus Vaccination - Poverty,Living Below Poverty,Mississippi,2011,68.400000,55.800000,78.800000,114.000000
otavirus Vaccination - WIC,Not Participating ,District of Columbia,2015,79.000000,71.300000,85.100000,215.000000
otavirus Vaccination - Age,19-35 Months,NY-City of New York,2013,67.000000,59.500000,73.700000,242.000000
otavirus Vaccination - Facility Type,Public,TX-Rest of State,2014,61.600000,39.800000,79.500000,33.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Arizona,2012,70.900000,62.900000,77.800000,240.000000
otavirus Vaccination - Facility Type,Private,Iowa,2013,84.300000,71.900000,91.800000,89.000000
otavirus Vaccination - Facility Type,Other,Oregon,2016,66.400000,46.100000,82.100000,32.000000
otavirus Vaccination - Poverty,Living Below Poverty,IL-Rest of State,2010,51.500000,36.500000,66.200000,57.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Louisiana,2012,64.500000,50.500000,76.500000,86.000000
otavirus Vaccination - Age,7 Months,New Mexico,2015,73.800000,66.300000,80.100000,244.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Alaska,2017,68.900000,55.200000,80.000000,60.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Wisconsin,2015,72.700000,60.100000,82.500000,100.000000
otavirus Vaccination - Age,7 Months,Connecticut,2017,84.000000,77.700000,88.800000,266.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Ohio,2011,54.100000,41.500000,66.200000,121.000000
otavirus Vaccination - Age,24 Months,Maine,2014,75.400000,68.200000,81.400000,239.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Maryland,2014,76.000000,47.300000,91.800000,39.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,South Dakota,2017,76.300000,62.100000,86.400000,72.000000
otavirus Vaccination - Age,19-35 Months,IL-Rest of State,2015,74.400000,68.500000,79.500000,371.000000
otavirus Vaccination - Facility Type,Other,Louisiana,2009,60.000000,43.500000,74.600000,52.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Michigan,2017,77.200000,68.600000,84.000000,197.000000
otavirus Vaccination - Facility Type,Other,Montana,2009,42.700000,29.200000,57.400000,64.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Delaware,2011,76.200000,68.400000,82.600000,297.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,California,2012,76.400000,65.000000,84.900000,134.000000
otavirus Vaccination - Facility Type,Public,NY-City of New York,2013,68.000000,58.200000,76.500000,141.000000
otavirus Vaccination - Facility Type,Private,Georgia,2010,59.400000,51.500000,66.800000,237.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Iowa,2012,71.700000,59.900000,81.100000,99.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  6,2015,73.500000,67.800000,78.500000,760.000000
otavirus Vaccination - Poverty,Living Below Poverty,Arizona,2010,56.900000,45.300000,67.700000,92.000000
otavirus Vaccination - Facility Type,Private,Oklahoma,2017,78.400000,66.500000,86.900000,98.000000
otavirus Vaccination - WIC,Participating,Mississippi,2009,39.800000,32.000000,48.200000,207.000000
otavirus Vaccination - Age,7 Months,TX-City of Houston,2017,78.700000,69.100000,85.900000,122.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,IL-Rest of State,2012,41.800000,24.300000,61.600000,31.000000
otavirus Vaccination - WIC,Not Participating ,IL-City of Chicago,2016,76.700000,57.900000,88.700000,73.000000
otavirus Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Texas,2010,58.600000,34.100000,79.500000,78.000000
otavirus Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  6,2013,53.600000,38.600000,68.000000,120.000000
otavirus Vaccination - WIC,Participating,Idaho,2011,63.700000,50.800000,74.900000,110.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Region  9,2014,67.200000,43.800000,84.300000,94.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,TX-Rest of State,2014,68.800000,46.400000,84.900000,46.000000
otavirus Vaccination - Race/Ethnicity,Black only  non-Hispanic,Texas,2009,40.900000,27.700000,55.500000,113.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,South Dakota,2017,80.600000,72.900000,86.500000,192.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Texas,2011,70.400000,62.800000,77.000000,566.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Region  4,2011,61.500000,55.900000,66.700000,674.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Guam,2016,68.500000,59.700000,76.100000,156.000000
otavirus Vaccination - Age,7 Months,Kentucky,2013,66.400000,57.400000,74.300000,190.000000
otavirus Vaccination - Facility Type,Other,West Virginia,2015,65.900000,44.100000,82.600000,41.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,United States,2010,62.900000,61.300000,64.500000,12552.000000
otavirus Vaccination - WIC,Participating,IL-Rest of State,2014,74.900000,63.600000,83.600000,121.000000
otavirus Vaccination - Age,19-35 Months,PA-Philadelphia,2011,68.900000,61.500000,75.500000,290.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Region  7,2009,52.900000,45.900000,59.800000,342.000000
otavirus Vaccination - Age,19 Months,Louisiana,2017,72.400000,64.900000,78.800000,282.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Alabama,2010,66.400000,55.700000,75.600000,114.000000
otavirus Vaccination - Facility Type,Other,Region  1,2009,43.800000,34.200000,53.900000,260.000000
otavirus Vaccination - Age,24 Months,Alabama,2011,75.000000,68.800000,80.400000,399.000000
otavirus Vaccination - Facility Type,Living Below Poverty,TX-City of Houston,2017,77.100000,61.700000,87.500000,50.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,PA-Philadelphia,2013,87.800000,76.600000,94.000000,87.000000
otavirus Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  1,2011,72.900000,54.500000,85.800000,64.000000
otavirus Vaccination - Age,19 Months,Kansas,2017,75.500000,67.200000,82.300000,192.000000
otavirus Vaccination - Poverty,Living Below Poverty,District of Columbia,2013,68.000000,51.200000,81.200000,61.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,North Dakota,2016,74.800000,63.100000,83.700000,105.000000
otavirus Vaccination - Age,7 Months,PA-Philadelphia,2016,79.900000,73.400000,85.000000,240.000000
otavirus Vaccination - WIC,Participating,Indiana,2012,59.500000,48.800000,69.300000,125.000000
otavirus Vaccination - Age,24 Months,Region  3,2011,72.700000,69.700000,75.600000,2790.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Texas,2010,62.700000,53.400000,71.100000,408.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Delaware,2014,80.100000,71.400000,86.600000,172.000000
otavirus Vaccination - Age,24 Months,Region  6,2014,69.500000,65.800000,73.000000,2341.000000
otavirus Vaccination - Age,19 Months,Texas,2014,68.500000,63.400000,73.200000,1299.000000
otavirus Vaccination - WIC,Not Participating ,Region  9,2014,77.600000,68.000000,85.000000,606.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Iowa,2016,72.100000,62.500000,80.100000,127.000000
otavirus Vaccination - WIC,Not Participating ,Pennsylvania,2010,69.500000,62.400000,75.800000,297.000000
otavirus Vaccination - Facility Type,Other,Arizona,2009,42.600000,34.700000,50.900000,214.000000
otavirus Vaccination - Facility Type,Other,New York,2013,69.300000,55.300000,80.500000,73.000000
otavirus Vaccination - Age,7 Months,Nebraska,2012,74.200000,67.500000,79.900000,266.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,IL-Rest of State,2009,39.600000,31.400000,48.400000,200.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,IL-Rest of State,2016,62.800000,48.900000,74.900000,60.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,PA-Philadelphia,2017,68.800000,58.900000,77.200000,161.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Washington,2013,79.800000,68.200000,88.000000,115.000000
otavirus Vaccination - Facility Type,Mixed,Region  4,2014,68.400000,59.900000,75.800000,339.000000
otavirus Vaccination - Facility Type,Private,Mississippi,2017,79.100000,67.900000,87.200000,116.000000
otavirus Vaccination - Age,7 Months,District of Columbia,2010,52.700000,44.400000,60.900000,260.000000
otavirus Vaccination - WIC,Participating,Massachusetts,2014,74.800000,61.500000,84.600000,72.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,New York,2016,74.700000,69.000000,79.600000,349.000000
otavirus Vaccination - Facility Type,Other,Vermont,2016,77.500000,64.900000,86.500000,84.000000
otavirus Vaccination - Facility Type,Mixed,Massachusetts,2013,88.300000,80.100000,93.400000,168.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Alabama,2015,72.000000,58.900000,82.300000,86.000000
otavirus Vaccination - Race/Ethnicity,Hispanic,Region  2,2011,58.500000,49.800000,66.700000,183.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Colorado,2014,64.100000,49.600000,76.400000,66.000000
otavirus Vaccination - WIC,Participating,Florida,2011,57.400000,48.100000,66.200000,175.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,District of Columbia,2010,54.800000,46.000000,63.300000,210.000000
otavirus Vaccination - Facility Type,Living Below Poverty,NY-City of New York,2014,57.800000,44.600000,70.100000,83.000000
otavirus Vaccination - Age,24 Months,Vermont,2017,75.800000,69.000000,81.400000,251.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Ohio,2014,77.200000,68.600000,84.000000,181.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,United States,2017,77.400000,73.200000,81.200000,1544.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Region  1,2015,79.800000,72.700000,85.400000,344.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,United States,2009,44.600000,42.400000,46.900000,7181.000000
otavirus Vaccination - WIC,Not Participating ,Region  5,2016,84.400000,81.200000,87.100000,973.000000
otavirus Vaccination - Facility Type,Public,North Carolina,2016,78.300000,69.400000,85.100000,201.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Connecticut,2016,84.900000,77.500000,90.100000,167.000000
otavirus Vaccination - Age,7 Months,Region  1,2016,81.900000,78.500000,84.900000,1603.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Region  8,2014,67.000000,60.800000,72.700000,719.000000
otavirus Vaccination - Age,19-35 Months,Wyoming,2010,53.500000,46.000000,60.900000,243.000000
otavirus Vaccination - WIC,Not Participating ,TX-Bexar County,2012,68.300000,54.300000,79.600000,112.000000
otavirus Vaccination - Age,19-35 Months,Illinois,2011,64.100000,58.400000,69.400000,762.000000
otavirus Vaccination - Facility Type,Mixed,Iowa,2011,70.900000,50.300000,85.400000,42.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Tennessee,2015,72.700000,58.800000,83.300000,81.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Minnesota,2010,74.600000,63.600000,83.200000,111.000000
otavirus Vaccination - Facility Type,Private,Ohio,2014,79.900000,69.500000,87.400000,122.000000
otavirus Vaccination - Age,7 Months,TX-Bexar County,2011,69.100000,62.200000,75.300000,350.000000
otavirus Vaccination - Facility Type,Living Below Poverty,TX-Bexar County,2017,63.400000,50.700000,74.400000,75.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Missouri,2013,74.100000,60.800000,84.100000,77.000000
otavirus Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  8,2009,46.800000,35.100000,58.800000,149.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Massachusetts,2014,52.300000,32.600000,71.300000,30.000000
otavirus Vaccination - WIC,Participating,Georgia,2015,72.500000,62.800000,80.500000,150.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Idaho,2011,62.500000,53.500000,70.700000,259.000000
otavirus Vaccination - Facility Type,Private,Montana,2015,75.700000,63.200000,84.900000,88.000000
otavirus Vaccination - WIC,Participating,Alabama,2010,54.400000,45.800000,62.700000,174.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Colorado,2011,68.200000,50.500000,81.900000,70.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,North Carolina,2009,49.200000,34.300000,64.300000,47.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Florida,2017,62.200000,46.000000,76.000000,69.000000
otavirus Vaccination - Facility Type,Other,Region 10,2012,67.000000,55.000000,77.200000,158.000000
otavirus Vaccination - Age,19 Months,California,2015,74.400000,66.700000,80.800000,345.000000
otavirus Vaccination - Age,7 Months,TX-City of Houston,2010,64.400000,58.100000,70.300000,277.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Wisconsin,2016,81.800000,73.200000,88.000000,156.000000
otavirus Vaccination - Age,24 Months,Iowa,2013,74.700000,65.700000,82.000000,214.000000
otavirus Vaccination - Facility Type,Private,Region  5,2017,78.300000,74.000000,82.000000,780.000000
otavirus Vaccination - Age,7 Months,Washington,2015,73.600000,66.800000,79.400000,309.000000
otavirus Vaccination - VFC Program Provider,Participating,Missouri,2010,62.900000,55.200000,70.000000,238.000000
otavirus Vaccination - Age,19 Months,Georgia,2015,73.800000,66.200000,80.100000,286.000000
otavirus Vaccination - WIC,Participating,Region  2,2010,48.300000,41.500000,55.100000,272.000000
otavirus Vaccination - Facility Type,Hispanic,NY-City of New York,2012,58.200000,45.600000,69.800000,80.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,New York,2014,67.000000,59.300000,73.800000,239.000000
otavirus Vaccination - Facility Type,Public,Region  7,2009,39.300000,29.400000,50.200000,128.000000
otavirus Vaccination - Facility Type,Private,Indiana,2016,77.600000,66.900000,85.600000,118.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,IL-City of Chicago,2010,61.900000,55.200000,68.100000,351.000000
otavirus Vaccination - Age,19 Months,United States,2015,73.200000,71.800000,74.500000,15167.000000
otavirus Vaccination - WIC,Participating,Nebraska,2014,78.200000,65.800000,87.000000,87.000000
otavirus Vaccination - Age,19-35 Months,United States,2010,59.200000,57.800000,60.500000,16798.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Rhode Island,2015,88.100000,82.200000,92.200000,259.000000
otavirus Vaccination - WIC,Participating,Minnesota,2017,64.900000,50.700000,76.900000,87.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Nebraska,2016,91.100000,77.700000,96.800000,44.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,New Mexico,2012,81.000000,74.500000,86.100000,250.000000
